trend;start_lifetime;total_tweets;total_hashtags;total_mentions;total_reply_to;total_url;total_photo;total_retweets;total_likes;total_replies;total_interaction;tweet_count_01;tweet_count_12;tweet_count_23;tweet_count_34;tweet_count_45;tweet_count_56;tweet_count_67;tweet_vel_01;tweet_vel_12;tweet_vel_23;tweet_vel_34;tweet_vel_45;tweet_vel_56;tweet_vel_67;tweet_acc_01;tweet_acc_12;tweet_acc_23;tweet_acc_34;tweet_acc_45;tweet_acc_56;tweet_acc_67;user_count_01;user_count_12;user_count_23;user_count_34;user_count_45;user_count_56;user_count_67
mundo;19;46;46;49;65;5;2;17.0;212.0;27.0;256.0;4;6;7;11;13;17;22;4;2;1;4;2;4;5;4;-2;-1;3;-2;2;1;4;6;7;11;13;16;18
mundo;20;62;62;64;105;7;3;58.0;298.0;51.0;407.0;6;9;19;22;15;19;22;6;3;10;3;-7;4;3;6;-3;7;-7;-10;11;-1;3;6;17;19;14;19;21
mundo;21;14;14;15;15;2;2;9.0;68.0;7.0;84.0;2;4;6;8;4;0;2;2;2;2;2;-4;-4;2;2;0;0;0;-6;0;6;2;4;6;8;4;0;2
mundo;22;16;16;16;23;1;4;31.0;104.0;8.0;143.0;2;2;1;1;7;10;6;2;0;-1;0;6;3;-4;2;-2;-1;1;6;-3;-7;1;1;1;1;5;8;6
mundo;23;125;125;146;218;10;11;97.0;468.0;89.0;654.0;2;14;46;59;41;32;36;2;12;32;13;-18;-9;4;2;10;20;-19;-31;9;13;2;12;28;33;28;28;31
nadie;12;20;20;20;38;1;3;50.0;144.0;27.0;221.0;2;2;0;7;7;4;11;2;0;-2;7;0;-3;7;2;-2;-2;9;-7;-3;10;1;1;0;7;7;4;11
nadie;13;17;17;18;31;0;0;179.0;284.0;7.0;470.0;1;1;0;0;4;9;12;1;0;-1;0;4;5;3;1;-1;-1;1;4;1;-2;1;1;0;0;4;9;12
nadie;14;21;21;23;25;5;3;12.0;38.0;14.0;64.0;0;3;3;8;11;3;7;0;3;0;5;3;-8;4;0;3;-3;5;-2;-11;12;0;3;3;7;10;3;7
nadie;15;56;56;59;74;5;7;49.0;350.0;63.0;462.0;0;8;22;26;17;11;17;0;8;14;4;-9;-6;6;0;8;6;-10;-13;3;12;0;8;20;24;17;10;14
nadie;16;67;67;69;93;5;9;49.0;157.0;27.0;233.0;0;4;12;19;22;24;33;0;4;8;7;3;2;9;0;4;4;-1;-4;-1;7;0;3;11;19;22;22;28
nadie;17;27;27;36;36;3;2;81.0;311.0;23.0;415.0;0;2;2;4;16;14;9;0;2;0;2;12;-2;-5;0;2;-2;2;10;-14;-3;0;2;2;4;14;12;9
nadie;18;10;10;10;11;1;1;3.0;127.0;29.0;159.0;0;2;6;4;0;0;4;0;2;4;-2;-4;0;4;0;2;2;-6;-2;4;4;0;2;6;4;0;0;4
nadie;19;21;21;22;22;1;0;9.0;34.0;8.0;51.0;0;4;7;3;0;5;14;0;4;3;-4;-3;5;9;0;4;-1;-7;1;8;4;0;4;7;3;0;5;14
nadie;20;24;24;25;40;2;1;7.0;55.0;15.0;77.0;0;2;9;7;6;6;9;0;2;7;-2;-1;0;3;0;2;5;-9;1;1;3;0;2;9;7;6;6;9
nadie;21;43;43;43;76;3;3;337.0;916.0;27.0;1280.0;0;3;7;13;15;17;21;0;3;4;6;2;2;4;0;3;1;2;-4;0;2;0;3;7;13;15;16;20
nadie;23;8;8;9;9;1;2;5.0;59.0;6.0;70.0;0;2;5;3;0;0;3;0;2;3;-2;-3;0;3;0;2;1;-5;-1;3;3;0;1;4;3;0;0;3
señor;21;16;16;20;21;2;4;44.0;185.0;30.0;259.0;0;0;4;9;9;4;3;0;0;4;5;0;-5;-1;0;0;4;1;-5;-5;4;0;0;3;7;8;4;3
medio;21;14;14;16;16;1;2;87.0;317.0;13.0;417.0;0;0;2;2;4;7;8;0;0;2;0;2;3;1;0;0;2;-2;2;1;-2;0;0;2;2;4;7;8
favor;12;13;13;14;13;8;0;38.0;101.0;14.0;153.0;0;0;3;3;0;4;10;0;0;3;0;-3;4;6;0;0;3;-3;-3;7;2;0;0;3;3;0;2;7
favor;14;33;33;34;46;5;5;216.0;374.0;16.0;606.0;0;0;6;14;15;11;12;0;0;6;8;1;-4;1;0;0;6;2;-7;-5;5;0;0;5;13;15;11;10
favor;17;18;18;19;18;10;1;51.0;215.0;18.0;284.0;0;0;3;8;5;5;10;0;0;3;5;-3;0;5;0;0;3;2;-8;3;5;0;0;3;8;5;4;8
favor;22;15;15;17;15;10;2;22.0;60.0;7.0;89.0;0;0;2;4;2;4;11;0;0;2;2;-2;2;7;0;0;2;0;-4;4;5;0;0;2;4;2;4;11
favor;23;42;42;42;54;0;1;17.0;128.0;18.0;163.0;0;0;5;18;24;16;13;0;0;5;13;6;-8;-3;0;0;5;8;-7;-14;5;0;0;5;18;24;16;13
#gordor;7;7;7;7;8;1;1;14.0;42.0;4.0;60.0;0;0;0;3;3;0;4;0;0;0;3;0;-3;4;0;0;0;3;-3;-3;7;0;0;0;3;3;0;4
#basuraleza;7;11;11;11;12;0;1;3.0;40.0;8.0;51.0;0;0;0;5;5;0;6;0;0;0;5;0;-5;6;0;0;0;5;-5;-5;11;0;0;0;5;5;0;6
#lunes;14;17;17;18;32;0;1;13.0;71.0;8.0;92.0;0;0;0;5;9;7;8;0;0;0;5;4;-2;1;0;0;0;5;-1;-6;3;0;0;0;5;9;7;8
#aparcamiento;7;10;10;10;12;1;0;3.0;26.0;3.0;32.0;0;0;0;3;3;0;7;0;0;0;3;0;-3;7;0;0;0;3;-3;-3;10;0;0;0;3;3;0;6
#albacete;7;12;12;13;21;1;3;75.0;315.0;42.0;432.0;0;0;0;3;8;5;4;0;0;0;3;5;-3;-1;0;0;0;3;2;-8;2;0;0;0;2;6;4;3
#buenosdías;7;12;12;12;12;2;2;4.0;18.0;12.0;34.0;0;0;0;0;3;3;9;0;0;0;0;3;0;6;0;0;0;0;3;-3;6;0;0;0;0;3;3;9
#bondia;7;9;9;17;14;1;5;28.0;93.0;4.0;125.0;0;0;0;0;3;3;6;0;0;0;0;3;0;3;0;0;0;0;3;-3;3;0;0;0;0;3;3;6
#egunon;7;6;6;6;6;0;1;41.0;103.0;18.0;162.0;0;0;0;0;3;3;3;0;0;0;0;3;0;0;0;0;0;0;3;-3;0;0;0;0;0;3;3;3
#bosdias;7;10;10;10;10;0;1;2.0;34.0;5.0;41.0;0;0;0;0;0;6;10;0;0;0;0;0;6;4;0;0;0;0;0;6;-2;0;0;0;0;0;6;10
#bonjour;7;7;7;12;9;0;1;40.0;54.0;4.0;98.0;0;0;0;0;0;4;7;0;0;0;0;0;4;3;0;0;0;0;0;4;-1;0;0;0;0;0;3;6
#goodmorning;7;1;1;1;1;0;1;4.0;49.0;0.0;53.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
#linfoma;8;1;1;1;1;0;1;16.0;23.0;1.0;40.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
#hematología;8;3;9;3;3;0;3;24.0;120.0;0.0;144.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;1
#anatomíapatológica;8;4;4;4;4;1;0;38.0;102.0;14.0;154.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4
#marketing;7;3;3;3;4;0;0;4.0;26.0;3.0;33.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
#communitymanager;7;3;3;5;3;2;1;9.0;26.0;1.0;36.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
#medioambiente;7;2;2;2;2;0;1;0.0;28.0;7.0;35.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
#ciclograndesconciertos;7;2;2;3;2;0;0;7.0;20.0;0.0;27.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
#torrelodones;7;118;118;122;169;43;22;209.0;579.0;46.0;834.0;5;19;29;42;41;35;43;5;14;10;13;-1;-6;8;5;9;-4;3;-14;-5;14;5;16;23;33;34;31;34
#cuartetoardeo;7;15;15;21;38;1;2;50.0;156.0;10.0;216.0;0;0;0;0;6;6;9;0;0;0;0;6;0;3;0;0;0;0;6;-6;3;0;0;0;0;6;6;9
#octeto;7;85;85;110;140;15;16;61.0;540.0;49.0;650.0;9;20;28;37;27;17;21;9;11;8;9;-10;-10;4;9;2;-3;1;-19;0;14;8;19;27;34;25;17;20
#mendelssohn;7;70;70;75;106;4;9;26.0;203.0;46.0;275.0;3;9;17;24;22;19;28;3;6;8;7;-2;-3;9;3;3;2;-1;-9;-1;12;3;9;15;22;21;18;27
igual;19;22;22;22;29;8;0;29.0;92.0;17.0;138.0;0;0;3;3;11;16;8;0;0;3;0;8;5;-8;0;0;3;-3;8;-3;-13;0;0;3;3;5;10;8
todas;12;61;61;62;81;3;5;90.0;273.0;58.0;421.0;7;14;17;22;20;14;17;7;7;3;5;-2;-6;3;7;0;-4;2;-7;-4;9;6;12;15;21;19;13;17
todas;14;51;51;51;79;7;3;37.0;287.0;21.0;345.0;1;4;8;15;15;12;27;1;3;4;7;0;-3;15;1;2;1;3;-7;-3;18;1;3;7;15;14;11;21
todas;16;10;10;10;12;1;1;19.0;52.0;11.0;82.0;0;0;0;0;0;3;10;0;0;0;0;0;3;7;0;0;0;0;0;3;4;0;0;0;0;0;3;9
todas;18;38;38;38;68;2;4;14.0;109.0;15.0;138.0;4;4;5;13;15;15;14;4;0;1;8;2;0;-1;4;-4;1;7;-6;-2;-1;4;4;5;13;13;12;13
todas;21;76;76;76;115;2;3;36.0;230.0;27.0;293.0;7;16;23;22;19;27;27;7;9;7;-1;-3;8;0;7;2;-2;-8;-2;11;-8;7;16;23;22;19;25;25
todas;23;33;33;33;39;5;3;263.0;556.0;28.0;847.0;2;2;5;11;12;10;14;2;0;3;6;1;-2;4;2;-2;3;3;-5;-3;6;2;2;5;11;12;10;14
futbol;22;21;21;21;28;3;2;85.0;185.0;14.0;284.0;0;1;1;7;10;6;10;0;1;0;6;3;-4;4;0;1;-1;6;-3;-7;8;0;1;1;5;8;6;8
vacaciones;7;66;66;74;78;3;6;28.0;361.0;45.0;434.0;5;16;20;15;17;24;24;5;11;4;-5;2;7;0;5;6;-7;-9;7;5;-7;5;15;18;14;17;23;22
meses;7;157;157;178;263;11;14;104.0;512.0;97.0;713.0;12;46;59;41;32;36;54;12;34;13;-18;-9;4;18;12;22;-21;-31;9;13;14;10;28;33;28;28;31;33
meses;9;31;31;32;48;2;3;57.0;171.0;28.0;256.0;0;0;7;7;4;11;20;0;0;7;0;-3;7;9;0;0;7;-7;-3;10;2;0;0;7;7;4;11;16
lugar;16;59;59;62;77;5;7;50.0;512.0;74.0;636.0;8;22;26;17;11;17;14;8;14;4;-9;-6;6;-3;8;6;-10;-13;3;12;-9;8;20;24;17;10;14;12
lugar;19;71;71;77;88;4;3;16.0;137.0;34.0;187.0;3;10;13;20;24;18;31;3;7;3;7;4;-6;13;3;4;-4;4;-3;-10;19;3;9;12;18;21;17;29
lugar;20;52;52;52;86;3;3;342.0;944.0;34.0;1320.0;3;7;13;15;17;21;19;3;4;6;2;2;4;-2;3;1;2;-4;0;2;-6;3;7;13;15;16;20;19
lugar;22;30;30;30;37;8;4;34.0;84.0;9.0;127.0;1;4;8;9;9;12;12;1;3;4;1;0;3;0;1;2;1;-3;-1;3;-3;1;4;7;8;8;11;12
calle;15;27;27;29;42;5;7;85.0;273.0;23.0;381.0;3;3;0;5;13;14;11;3;0;-3;5;8;1;-3;3;-3;-3;8;3;-7;-4;2;2;0;4;11;13;11
feliz;8;10;10;10;14;0;1;23.0;38.0;6.0;67.0;3;3;0;0;0;3;7;3;0;-3;0;0;3;4;3;-3;-3;3;0;3;1;2;2;0;0;0;3;7
feliz;9;47;47;47;49;3;3;17.0;99.0;25.0;141.0;2;5;5;13;20;17;20;2;3;0;8;7;-3;3;2;1;-3;8;-1;-10;6;2;5;5;13;18;15;18
feliz;10;7;7;7;7;0;1;27.0;198.0;17.0;242.0;0;3;3;0;0;0;4;0;3;0;-3;0;0;4;0;3;-3;-3;3;0;4;0;3;3;0;0;0;2
feliz;14;18;18;20;18;10;1;58.0;135.0;19.0;212.0;0;3;3;0;4;10;11;0;3;0;-3;4;6;1;0;3;-3;-3;7;2;-5;0;3;3;0;2;7;10
feliz;18;18;18;20;34;5;1;41.0;92.0;15.0;148.0;0;4;4;2;7;8;7;0;4;0;-2;5;1;-1;0;4;-4;-2;7;-4;-2;0;4;4;2;6;7;7
lunes;7;20;20;20;22;3;3;21.0;85.0;14.0;120.0;0;3;7;4;4;10;9;0;3;4;-3;0;6;-1;0;3;1;-7;3;6;-7;0;3;7;4;3;7;7
lunes;8;57;57;57;78;0;2;27.0;158.0;24.0;209.0;0;5;18;24;16;13;23;0;5;13;6;-8;-3;10;0;5;8;-7;-14;5;13;0;5;18;24;16;13;23
lunes;9;17;17;18;45;3;0;9.0;36.0;6.0;51.0;0;2;2;5;7;2;8;0;2;0;3;2;-5;6;0;2;-2;3;-1;-7;11;0;2;2;5;7;2;8
lunes;10;17;17;18;19;1;1;46.0;123.0;10.0;179.0;0;0;4;7;7;4;6;0;0;4;3;0;-3;2;0;0;4;-1;-3;-3;5;0;0;4;7;6;3;5
lunes;12;10;10;10;14;1;0;7.0;54.0;5.0;66.0;0;0;3;3;3;3;4;0;0;3;0;0;0;1;0;0;3;-3;0;0;1;0;0;3;3;3;3;4
lunes;13;12;12;12;12;0;1;39.0;108.0;13.0;160.0;0;0;0;5;8;3;4;0;0;0;5;3;-5;1;0;0;0;5;-2;-8;6;0;0;0;4;6;2;3
tambien;7;11;11;11;15;0;0;9.0;42.0;10.0;61.0;0;0;0;3;3;0;8;0;0;0;3;0;-3;8;0;0;0;3;-3;-3;11;0;0;0;3;3;0;3
tambien;9;4;18;4;4;0;4;21.0;59.0;1.0;81.0;0;0;0;0;2;3;2;0;0;0;0;2;1;-1;0;0;0;0;2;-1;-2;0;0;0;0;1;2;2
tambien;10;8;8;8;14;0;2;103.0;601.0;9.0;713.0;0;0;0;0;3;3;5;0;0;0;0;3;0;2;0;0;0;0;3;-3;2;0;0;0;0;2;2;4
tambien;12;9;9;9;10;0;2;5.0;189.0;15.0;209.0;0;0;0;0;3;3;6;0;0;0;0;3;0;3;0;0;0;0;3;-3;3;0;0;0;0;3;3;4
tambien;14;8;8;8;14;1;0;43.0;311.0;25.0;379.0;0;0;0;0;0;4;8;0;0;0;0;0;4;4;0;0;0;0;0;4;0;0;0;0;0;0;4;8
tambien;15;1;1;1;1;0;1;9.0;24.0;0.0;33.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
tambien;16;1;1;2;1;0;0;12.0;109.0;2.0;123.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
tambien;17;2;8;2;2;0;1;15.0;62.0;2.0;79.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
tambien;18;1;9;1;1;0;1;9.0;21.0;0.0;30.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
tambien;19;1;9;1;1;0;1;9.0;21.0;0.0;30.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
tambien;20;1;9;1;1;0;1;9.0;21.0;0.0;30.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
tambien;21;1;9;1;1;0;1;9.0;21.0;0.0;30.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
tambien;22;4;4;4;8;1;1;30.0;53.0;7.0;90.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;3
tambien;23;4;4;4;4;0;0;5.0;83.0;1.0;89.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;2
trabajo;9;4;4;4;4;2;1;12.0;99.0;4.0;115.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4
trabajo;10;4;4;4;4;2;1;23.0;35.0;0.0;58.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4
trabajo;11;5;5;8;5;1;0;14.0;35.0;6.0;55.0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5
trabajo;12;4;4;4;4;0;4;0.0;38.0;6.0;44.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;1
trabajo;14;82;82;107;121;14;17;67.0;578.0;48.0;693.0;11;28;37;27;17;21;17;11;17;9;-10;-10;4;-4;11;6;-8;-19;0;14;-8;11;27;34;25;17;20;16
trabajo;17;81;81;87;128;5;11;55.0;380.0;57.0;492.0;6;17;24;22;19;28;32;6;11;7;-2;-3;9;4;6;5;-4;-9;-1;12;-5;6;15;22;21;18;27;30
trabajo;18;30;30;30;34;2;1;13.0;91.0;21.0;125.0;5;5;4;4;4;12;17;5;0;-1;0;0;8;5;5;-5;-1;1;0;8;-3;5;5;4;4;4;12;15
trabajo;20;25;25;25;33;8;1;44.0;203.0;23.0;270.0;0;3;3;11;16;8;6;0;3;0;8;5;-8;-2;0;3;-3;8;-3;-13;6;0;3;3;5;10;8;6
trabajo;21;56;56;59;90;13;9;323.0;797.0;56.0;1176.0;3;10;14;19;18;17;21;3;7;4;5;-1;-1;4;3;4;-3;1;-6;0;5;3;8;12;16;14;14;18
trabajo;22;67;67;69;86;3;6;95.0;235.0;55.0;385.0;7;17;22;20;14;17;24;7;10;5;-2;-6;3;7;7;3;-5;-7;-4;9;4;6;15;21;19;13;17;22
trabajo;23;57;57;58;87;8;4;38.0;318.0;23.0;379.0;3;8;15;15;12;27;27;3;5;7;0;-3;15;0;3;2;2;-7;-3;18;-15;2;7;15;14;11;21;21
puesto;15;65;65;68;86;4;3;34.0;288.0;44.0;366.0;5;11;13;17;22;23;25;5;6;2;4;5;1;2;5;1;-4;2;1;-4;1;5;11;13;16;18;19;23
veces;9;78;78;78;118;2;3;53.0;314.0;35.0;402.0;9;23;22;19;27;27;20;9;14;-1;-3;8;0;-7;9;5;-15;-2;11;-8;-7;9;23;22;19;25;25;20
veces;11;35;35;35;40;6;4;277.0;666.0;33.0;976.0;0;5;11;12;10;14;14;0;5;6;1;-2;4;0;0;5;1;-5;-3;6;-4;0;5;11;12;10;14;14
veces;15;72;72;80;89;3;6;30.0;278.0;27.0;335.0;11;20;15;17;24;24;22;11;9;-5;2;7;0;-2;11;-2;-14;7;5;-7;-2;10;18;14;17;23;22;20
veces;17;172;172;193;278;8;19;114.0;584.0;108.0;806.0;34;59;41;32;36;54;61;34;25;-18;-9;4;18;7;34;-9;-43;9;13;14;-11;18;33;28;28;31;33;35
veces;18;38;38;41;56;6;4;46.0;181.0;25.0;252.0;5;13;17;9;5;8;11;5;8;4;-8;-4;3;3;5;3;-4;-12;4;7;0;5;12;16;9;5;8;10
veces;20;39;39;40;59;2;3;74.0;256.0;33.0;363.0;0;7;7;4;11;20;21;0;7;0;-3;7;9;1;0;7;-7;-3;10;2;-8;0;7;7;4;11;16;17
seguir;7;23;23;24;37;0;0;315.0;483.0;15.0;813.0;0;0;4;9;12;7;7;0;0;4;5;3;-5;0;0;0;4;1;-2;-8;5;0;0;4;9;12;7;7
seguir;21;6;37;9;27;4;2;31.0;93.0;12.0;136.0;0;1;1;0;2;2;3;0;1;0;-1;2;0;1;0;1;-1;-1;3;-2;1;0;1;1;0;2;2;3
vuelvo;7;31;31;33;41;4;3;12.0;73.0;23.0;108.0;0;8;11;3;7;14;13;0;8;3;-8;4;7;-1;0;8;-5;-11;12;3;-8;0;7;10;3;7;14;13
parece;7;41;41;44;55;10;9;28.0;241.0;23.0;292.0;8;20;18;12;6;3;9;8;12;-2;-6;-6;-3;6;8;4;-14;-4;0;3;9;8;20;18;11;5;3;9
parece;8;85;85;87;114;5;12;52.0;187.0;41.0;280.0;8;19;22;24;33;30;22;8;11;3;2;9;-3;-8;8;3;-8;-1;7;-12;-5;8;19;22;22;28;27;22
parece;15;35;35;44;48;2;3;85.0;343.0;26.0;454.0;0;4;16;14;9;11;10;0;4;12;-2;-5;2;-1;0;4;8;-14;-3;7;-3;0;4;14;12;9;11;10
parece;19;82;82;86;102;5;3;15.0;158.0;42.0;215.0;7;13;20;24;18;31;37;7;6;7;4;-6;13;6;7;-1;1;-3;-10;19;-7;6;12;18;21;17;29;34
parece;21;35;35;36;57;2;2;25.0;170.0;30.0;225.0;7;7;6;6;9;13;13;7;0;-1;0;3;4;0;7;-7;-1;1;3;1;-4;7;7;6;6;9;13;13
parece;22;33;33;33;46;0;3;9.0;105.0;16.0;130.0;0;0;5;9;11;14;17;0;0;5;4;2;3;3;0;0;5;-1;-2;1;0;0;0;4;8;10;13;15
parece;23;24;24;24;27;3;2;7.0;61.0;14.0;82.0;3;8;9;7;8;5;4;3;5;1;-2;1;-3;-1;3;2;-4;-3;3;-4;2;3;8;9;7;8;5;4
domingo;7;29;29;31;36;5;8;94.0;307.0;26.0;427.0;0;0;5;13;14;11;10;0;0;5;8;1;-3;-1;0;0;5;3;-7;-4;2;0;0;4;11;13;11;10
domingo;12;60;60;62;96;3;3;25.0;189.0;30.0;244.0;10;16;15;17;14;12;21;10;6;-1;2;-3;-2;9;10;-4;-7;3;-5;1;11;10;16;14;16;13;11;21
domingo;15;15;15;19;16;4;3;6.0;104.0;12.0;122.0;3;3;0;0;3;3;9;3;0;-3;0;3;0;6;3;-3;-3;3;3;-3;6;3;3;0;0;3;3;9
unica;7;62;62;63;65;5;4;145.0;274.0;33.0;452.0;3;5;13;20;17;20;29;3;2;8;7;-3;3;9;3;-1;6;-1;-10;6;6;3;5;13;18;15;18;26
puede;11;22;22;22;25;5;3;21.0;126.0;8.0;155.0;8;8;3;7;6;2;5;8;0;-5;4;-1;-4;3;8;-8;-5;9;-5;-3;7;6;6;3;7;6;2;5
puede;13;19;19;21;19;11;4;30.0;141.0;10.0;181.0;2;4;2;4;11;7;4;2;2;-2;2;7;-4;-3;2;0;-4;4;5;-11;1;2;4;2;4;11;7;4
puede;14;4;10;8;4;2;2;22.0;42.0;3.0;67.0;0;2;2;0;0;0;2;0;2;0;-2;0;0;2;0;2;-2;-2;2;0;2;0;2;2;0;0;0;2
puede;15;15;15;15;19;2;1;17.0;118.0;10.0;145.0;0;4;8;5;1;0;6;0;4;4;-3;-4;-1;6;0;4;0;-7;-1;3;7;0;3;7;5;1;0;4
puede;16;20;20;24;29;0;0;3.0;69.0;12.0;84.0;0;4;4;0;4;11;12;0;4;0;-4;4;7;1;0;4;-4;-4;8;3;-6;0;4;4;0;4;11;9
puede;17;19;19;24;43;4;2;33.0;63.0;11.0;107.0;0;3;7;6;2;6;10;0;3;4;-1;-4;4;4;0;3;1;-5;-3;8;0;0;3;7;6;2;6;10
puede;18;16;16;16;21;1;0;9.0;47.0;9.0;65.0;0;3;3;0;7;7;6;0;3;0;-3;7;0;-1;0;3;-3;-3;10;-7;-1;0;3;3;0;6;6;5
puede;19;16;16;16;20;2;0;16.0;93.0;8.0;117.0;0;3;3;3;3;4;10;0;3;0;0;0;1;6;0;3;-3;0;0;1;5;0;3;3;3;3;4;9
puede;20;16;16;16;43;1;1;11.0;79.0;12.0;102.0;0;0;5;10;5;0;6;0;0;5;5;-5;-5;6;0;0;5;0;-10;0;11;0;0;5;9;4;0;4
puede;21;11;11;11;32;0;0;36.0;107.0;8.0;151.0;0;0;6;6;0;0;5;0;0;6;0;-6;0;5;0;0;6;-6;-6;6;5;0;0;2;2;0;0;3
puede;22;7;7;7;9;0;1;16.0;135.0;7.0;158.0;0;0;0;3;3;0;4;0;0;0;3;0;-3;4;0;0;0;3;-3;-3;7;0;0;0;3;3;0;4
puede;23;3;3;4;3;1;1;8.0;35.0;1.0;44.0;0;0;0;1;1;0;2;0;0;0;1;0;-1;2;0;0;0;1;-1;-1;3;0;0;0;1;1;0;2
pueblo;7;3;5;3;3;0;0;599.0;373.0;11.0;983.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;1
pueblo;16;5;5;5;12;0;1;3.0;39.0;6.0;48.0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;4
pueblo;19;5;5;5;5;0;1;23.0;141.0;9.0;173.0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5
aunque;9;4;4;4;6;0;0;2.0;30.0;8.0;40.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;2
aunque;16;4;4;4;4;2;2;1.0;32.0;1.0;34.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;3
felicidades;7;4;4;4;4;0;0;7.0;41.0;4.0;52.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;2
corazon;18;5;5;5;5;0;0;7.0;74.0;5.0;86.0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;1
alguien;12;5;5;5;5;0;1;13.0;81.0;5.0;99.0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;1
alguien;16;3;3;3;3;0;0;0.0;42.0;3.0;45.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;1
alguien;17;37;237;64;37;20;13;50.0;121.0;7.0;178.0;3;8;10;9;8;10;16;3;5;2;-1;-1;2;6;3;2;-3;-3;0;3;4;3;8;10;9;8;9;14
alguien;20;134;134;138;201;50;24;214.0;628.0;54.0;896.0;15;42;41;35;43;40;35;15;27;-1;-6;8;-3;-5;15;12;-28;-5;14;-11;-2;12;33;34;31;34;32;33
alguien;21;80;80;102;106;14;16;69.0;567.0;49.0;685.0;17;37;27;17;21;17;15;17;20;-10;-10;4;-4;-2;17;3;-30;0;14;-8;2;16;34;25;17;20;16;15
alguien;22;83;83;89;131;6;12;65.0;393.0;61.0;519.0;11;24;22;19;28;32;22;11;13;-2;-3;9;4;-10;11;2;-15;-1;12;-5;-14;9;22;21;18;27;30;21
seria;9;32;32;32;41;2;1;16.0;121.0;25.0;162.0;0;4;4;4;12;17;16;0;4;0;0;8;5;-1;0;4;-4;0;8;-3;-6;0;4;4;4;12;15;14
seria;22;38;38;51;68;5;5;19.0;127.0;20.0;166.0;10;17;9;8;10;8;9;10;7;-8;-1;2;-2;1;10;-3;-15;7;3;-4;3;9;16;9;8;10;8;9
muchas;7;60;60;65;69;1;1;32.0;180.0;36.0;248.0;8;16;19;18;16;19;17;8;8;3;-1;-2;3;-2;8;0;-5;-4;-1;5;-5;8;13;15;15;13;18;16
